,index,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Sentiment
85,85,86,"@Yur_BEST_friend: @Micheleinzone @epiphan71275458 @EugJHawk @TrixonImpeached @realDonaldTrump THAT’S President does. crashes,…",False,0.0,,2020-05-09 20:25:43,False,,1259218010771865600,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Micheleinzone,2.0,True,False,,,Negative
86,86,87,https://t.co/jplapcYINl #Covid_19 #coronavirus #COVID19deutschland #COVID19 #CoronaEltern #CoronaVirusDE #Corona… https://t.co/S7ovNmUyCR,False,0.0,,2020-05-09 20:24:53,True,,1259217802105434112,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DuckhornUwe,0.0,False,False,,,Negative
87,87,88,@PracTac4U: #Covid_19 #COVID #COVIDIOT #TrumpVirus #TrumpDepression #PandemicUSA #CoronavirusUSA #coronavirus https://t.co/Lk3pnyEYRa,False,0.0,,2020-05-09 20:23:18,False,,1259217403650740224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",genxdawg,1.0,True,False,,,Negative
88,88,89,#Covid_19 #COVID #COVIDIOT #TrumpVirus #TrumpDepression #PandemicUSA #CoronavirusUSA #coronavirus https://t.co/Lk3pnyEYRa,False,0.0,,2020-05-09 20:22:19,False,,1259217154857197571,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PracTac4U,1.0,False,False,,,Negative
89,89,90,Not stupidity. Arrogance. #CoronavirusUSA https://t.co/lA4mIvJgYN,False,1.0,,2020-05-09 20:22:10,False,,1259217118249304064,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShenequeProctor,0.0,False,False,,,Positive
90,90,91,"What #COVID19 show protest political war, greed/money power higher value… https://t.co/bKIB2dIki0",False,0.0,,2020-05-09 20:21:16,True,,1259216890641166337,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dramaloha,0.0,False,False,,,Positive
91,91,92,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA",False,0.0,,2020-05-09 20:19:57,False,,1259216559915982853,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1wetagain,41.0,True,False,,,Negative
92,92,93,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:19:36,False,,1259216470896246786,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PippyPip9,14.0,True,False,,,Positive
93,93,94,@Whit0517: Americans ready this.. y’all sooo quick want open country back upð_x009f__x0098_©... #CoronavirusUSA https://t.co/wI,False,0.0,,2020-05-09 20:18:41,False,,1259216240838672385,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kayrenee1997,9.0,True,False,,,Positive
94,94,95,"I’m sorry news broadcast Phx, they’re bragging Zoo opened/full yet very… https://t.co/UwaRNdlTbd",False,0.0,,2020-05-09 20:17:25,True,,1259215922289500162,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hearty_hippie,0.0,False,False,,,Negative
95,95,96,ð_x009f__x0094_´ LIVE YOUTUBE: Tin tức trực tiếp buổi sáng 09-05-2020 Nhấn vào đây xem: https://t.co/DeWfSkZEwn HOA KỲ… https://t.co/YHezeAX,False,0.0,,2020-05-09 20:16:50,True,,1259215775467999237,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AndynguyenTX,0.0,False,False,,,Positive
96,96,97,"#Reopen soon &amp; 2nd wave #COVID19 hits, remember tsunamis &amp; viruses similar: often, 1s… https://t.co/NXPHWTWFvh",False,0.0,,2020-05-09 20:16:45,True,,1259215754525765632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ADarvai,0.0,False,False,,,Negative
97,97,98,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA",False,0.0,,2020-05-09 20:16:18,False,,1259215639601872899,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",steffanwatkins,41.0,True,False,,,Negative
98,98,99,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:16:11,False,,1259215611533627402,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Headstrike85,14.0,True,False,,,Positive
99,99,100,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:15:28,False,,1259215431266492417,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wersula,14.0,True,False,,,Positive
100,100,101,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA https://t.co…",False,0.0,,2020-05-09 20:14:47,False,,1259215260378173441,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Marianhouk,41.0,True,False,,,Negative
101,101,102,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:14:42,False,,1259215239729512453,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sophire2500,14.0,True,False,,,Positive
102,102,103,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:14:23,False,,1259215156657049601,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnneOFarrell1,14.0,True,False,,,Positive
103,103,104,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:13:43,False,,1259214990927704064,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RedHatty_Social,14.0,True,False,,,Positive
104,104,105,#CoronavirusUSA 미국현황: 총확진자 130만명 사망자 7천8백명https://t.co/uTfy5VNF9I,False,0.0,,2020-05-09 20:13:14,False,,1259214867749376002,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jinsungko,0.0,False,False,,,Negative
105,105,106,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:13:05,False,,1259214831090950144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ai6yrham,14.0,True,False,,,Positive
106,106,107,#CoronavirusUSA https://t.co/cmWJ44Z1Uh,False,0.0,,2020-05-09 20:12:23,False,,1259214655735640065,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PitchForks_R_Us,0.0,False,False,,,Negative
107,107,108,"@W7VOA: #CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,0.0,,2020-05-09 20:12:00,False,,1259214559895793668,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",railfannick786,14.0,True,False,,,Positive
108,108,109,"Here latest COVID-19 stats released Dept. Public Health Saturday, May 2020.… https://t.co/Zhx4QxUbtv",False,0.0,,2020-05-09 20:11:49,True,,1259214512894480386,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Fishbein4ct,0.0,False,False,,,Positive
109,109,110,"#CoronavirusUSA stats: 1.3 million confirmed cases, 78,000 reported fatalities. https://t.co/zM4p7oT85p https://t.co/qChGmRe6uw",False,13.0,,2020-05-09 20:11:22,False,,1259214398440321025,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",W7VOA,14.0,False,False,,,Positive
110,110,111,Every week tweet ask prepare heart tomorrow #pray pastor too. Given uphe… https://t.co/mx6X2Vxpsc,False,0.0,,2020-05-09 20:11:17,True,,1259214380278874117,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnBostonRowe,0.0,False,False,,,Negative
111,111,112,"The reality one wants see, hear speak NYC Hospitals pandemic... ð_x009f__x0090_µð_x009f__x0099__x0088_ð_x009f__x0099__x0089_ð_x009f__x0099__x008a_ #coronavirus… https://t.c",False,0.0,,2020-05-09 20:09:38,True,,1259213964107489281,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dr_J_MD,0.0,False,False,,,Positive
112,112,113,yeah hes saving lives #CoronavirusUSA #COVIDIOTS https://t.co/KLFXI6tetZ,False,0.0,,2020-05-09 20:09:09,False,,1259213840732037121,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MrbondageE,0.0,False,False,,,Negative
113,113,114,"@promi_md @pantomath__ @realDonaldTrump Nah, I'll pass. Vote Blue straight down. @realDonaldTrump destroyed my… https://t.co/NqOQgBS6UO",False,1.0,promi_md,2020-05-09 20:05:05,True,1.2591605867907643e+18,1259212818735411202,1.1195165408800808e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",shay_nurse,0.0,False,False,,,Positive
114,114,115,#coronavirus #CoronavirusUSA #reality #LiesLiesLies #FactsMatter https://t.co/dtsTwWJxst,False,0.0,,2020-05-09 20:04:18,False,,1259212622416744448,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PitchForks_R_Us,0.0,False,False,,,Negative
115,115,116,"Mass update, 5/9: 76,743 cases 4,840 deaths. 4,847 cases Bristol County, live. #CoronaVirus… https://t.co/GY02nYgZRc",False,0.0,,2020-05-09 20:04:04,True,,1259212560412401664,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",drstef,0.0,False,False,,,Positive
116,116,117,#coronavirus #CoronavirusUSA #meme #funnymeme #terriblememe #notfunnymeme #notfunny #Spongebob… https://t.co/mfoMS3WOSM,False,0.0,,2020-05-09 20:03:35,True,,1259212440300109825,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CitizensEighth,0.0,False,False,,,Negative
117,117,118,"@Breaking24Seven: Barack Obama says Trump administration's coronavirus response ""absolute chaotic disaster"" #Obama #Trump #Corona…",False,0.0,,2020-05-09 20:01:45,False,,1259211977269948416,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucinelupita2,1.0,True,False,,,Positive
118,118,119,The truth Cruel reality happening NYC hospitals #COVIDIOTS #coronavirus #nyc #CoronavirusUSA… https://t.co/r2taZLHGCq,False,0.0,,2020-05-09 20:01:06,True,,1259211816498008064,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dr_J_MD,0.0,False,False,,,Negative
119,119,120,@Pieper_Antje: Sehenswert: der Bericht von @JohannesHano über die Lage #NewYork #CoronavirusUSA #auslandsjournal https://t.co/VYzQ…,False,0.0,,2020-05-09 19:58:46,False,,1259211227332575234,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m33x,5.0,True,False,,,Negative
120,120,121,"@BBCWorld ""It absolute chaotic disaster mindset 'what's me' 'to heck with… https://t.co/HKvuSU4Sug",False,0.0,BBCWorld,2020-05-09 19:57:59,True,1.2592029521175265e+18,1259211029742907392,742143.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SomaPsycheYogi,0.0,False,False,,,Positive
121,121,122,"May 2020, official #TrumpBodyCount* #TrumpVirus 78,615 Americans. *Due to… https://t.co/R6QNSbsK8x",False,0.0,,2020-05-09 19:57:51,True,,1259210999640371200,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Pastapharian700,0.0,False,False,,,Negative
122,122,123,#Covid19usa #CoronavirusUSA https://t.co/KvgXrbUecw,False,0.0,,2020-05-09 19:57:22,False,,1259210877775032321,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QnDJ55,0.0,False,False,,,Negative
123,123,124,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA https://t.co…",False,0.0,,2020-05-09 19:56:01,False,,1259210536283144199,,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",shayz0rz,41.0,True,False,,,Negative
124,124,125,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA",False,0.0,,2020-05-09 19:54:59,False,,1259210275858681859,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",missb62,41.0,True,False,,,Negative
125,125,126,@W7VOA: #CoronavirusUSA,False,0.0,,2020-05-09 19:53:53,False,,1259210000477458433,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",missb62,9.0,True,False,,,Negative
126,126,127,@Pieper_Antje: Sehenswert: der Bericht von @JohannesHano über die Lage #NewYork #CoronavirusUSA #auslandsjournal https://t.co/VYzQ…,False,0.0,,2020-05-09 19:52:44,False,,1259209708864450560,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SchaferDieter,5.0,True,False,,,Negative
127,127,128,Delray Beach Fire Rescue Delray Medical Center team make sure city residents can’t get coronavi… https://t.co/tVRuJnJKJC,False,1.0,,2020-05-09 19:48:45,True,,1259208705452707842,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wpbf_angela,0.0,False,False,,,Positive
128,128,129,Americans Think Trump And Republicans Are Fools For Reopening The Countr... https://t.co/8Chahj3W9w via @YouTube #CoronaVirusUSA,False,0.0,,2020-05-09 19:46:30,False,,1259208141033672706,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sherrygrey,0.0,False,False,,,Negative
129,129,130,@BBCWorld What’s @BarackObama’s management strategy #coronavirususa? Where #VirusPandemicStockpiles he… https://t.co/PqjSXOPiBw,False,0.0,BBCWorld,2020-05-09 19:40:28,True,1.2592029521175265e+18,1259206624406798338,742143.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Woliwo34,0.0,False,False,,,Negative
130,130,131,"@GairCynthia: @GOPLeader Trying distract Americans again, Kev? #Trump's lying, delaying, never marshaling real #CoronavirusUS…",False,0.0,,2020-05-09 19:40:06,False,,1259206530924032001,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaiyouINg1,8.0,True,False,,,Positive
131,131,132,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA https://t.co…",False,0.0,,2020-05-09 19:38:39,False,,1259206164941807617,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ReneeArnett,41.0,True,False,,,Negative
132,132,133,"Woke nap commotion outside, hour late neighbor hauled paddy wagon. Folks is… https://t.co/MLuMClKdAP",False,0.0,,2020-05-09 19:37:54,True,,1259205978312056835,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReidStreetSmart,0.0,False,False,,,Negative
133,133,134,#RickBright found fired retaliation! #CoronavirusUSA #congratstotrump,False,0.0,,2020-05-09 19:37:24,False,,1259205852961087488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cdavis9933,0.0,False,False,,,Negative
134,134,135,@W7VOA: #CoronavirusUSA https://t.co/SNNwZWpXyc,False,0.0,,2020-05-09 19:37:21,False,,1259205840323727368,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ReneeArnett,9.0,True,False,,,Negative
135,135,136,"@realDonaldTrump 14.7% unemployment rate, highest since Great Depression, 80K innocent American lives… https://t.co/e120dg4Of1",False,0.0,realDonaldTrump,2020-05-09 19:35:37,True,,1259205404069892096,25073877.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kfstealth,0.0,False,False,,,Positive
136,136,137,#CoronavirusUSA #COVIDIOT45 https://t.co/y1E4tV0Wxi,False,0.0,,2020-05-09 19:33:14,False,,1259204801939812353,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WakeAidan,0.0,False,False,,,Negative
137,137,138,@Pieper_Antje: Sehenswert: der Bericht von @JohannesHano über die Lage #NewYork #CoronavirusUSA #auslandsjournal https://t.co/VYzQ…,False,0.0,,2020-05-09 19:33:08,False,,1259204779328364546,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohannesHano,5.0,True,False,,,Negative
138,138,139,"@W7VOA: Middle seats flights supposed ""automatically blocked,"" according @united. #aviation #CoronavirusUSA https://t.co…",False,0.0,,2020-05-09 19:28:39,False,,1259203649793748992,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Clairedm336,41.0,True,False,,,Negative
139,139,140,negli usa organizzano covid-party mega feste cui ammucchiano coi positivi per diventare immuni. #Covid_19… https://t.co/EUKUFS5iPB,False,1.0,,2020-05-09 19:28:21,True,,1259203574250135552,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Makkoxnonfarlo,0.0,False,False,,,Negative
140,140,141,@W7VOA: #CoronavirusUSA https://t.co/SNNwZWpXyc,False,0.0,,2020-05-09 19:27:56,False,,1259203468180553732,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WillHawkesEsq,9.0,True,False,,,Negative
141,141,142,New podcast @NeapolisMG #coronavirus ...and political/economic fallout....a peak coming this… https://t.co/Az02F3urss,False,0.0,,2020-05-09 19:27:27,True,,1259203346038210564,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tradermike_1999,0.0,False,False,,,Positive
142,142,143,#CoronavirusUSA https://t.co/SNNwZWpXyc,False,10.0,,2020-05-09 19:27:25,False,,1259203340770181120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",W7VOA,9.0,False,False,,,Negative
143,143,144,"Please Keep Some ""#Small"" Distance Away #SocialDistancing 101 For #COVID-19 #CoronavirusUSA: Here Are The Dos And https://t.co/jckr5qEvkA",False,0.0,,2020-05-09 19:26:21,True,,1259203069570580487,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",harmonica_men,0.0,False,False,,,Negative
144,144,145,"Sat @GaDPH (#Georgia) 2:25 report 5/9. 32,523 cumulative cases (+507), 1,409 deaths (+52), Hosp 5,987 (+86) ra… https://t.co/D9KGs0xmWf",False,0.0,,2020-05-09 19:26:16,True,,1259203050650112000,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DB_Rein,0.0,False,False,,,Negative
